Query_ID,Query_Title,Neighbor_1_ID,Neighbor_1_Title,Neighbor_1_Similarity,Neighbor_2_ID,Neighbor_2_Title,Neighbor_2_Similarity,Neighbor_3_ID,Neighbor_3_Title,Neighbor_3_Similarity,Neighbor_4_ID,Neighbor_4_Title,Neighbor_4_Similarity,Neighbor_5_ID,Neighbor_5_Title,Neighbor_5_Similarity
966644aae55ce8ef60a5668dc7129a47,General Manager,9282c9ec4d670a51c16c5b88d3c8ad54,General Manager,0.8949,fa19579ca9ecb37e6201361cd808f8f9,General Manager,0.8204,261a1cf55986c40a059e247930f80dfc,Assistant General Manager,0.8016,60dcd3778c9cfcfd49024a078c20531e,General Manager,0.7937,ede320fc07cef4cf4b31b23b1aa3662c,General Manager,0.7823
7883f371b748e2b349826023cd547a9a,Adobe Workfront Product Owner,3ae9638e17cef4f2dc99bd8accd6e186,Senior Product Analyst,0.8759,c748c1e832524e7da54ed0a40fcb7142,Product Owner,0.8684,75b21b1a0c320062355c8fd6e66ffdfe,Product Owner,0.8684,cadaa7149a606124583ca64c1c9d657e,Product Owner,0.8559,ce5696379fa33cef9d57c36c0d98d156,Analyst Consultant (US) - Salesforce Product Manager,0.8155
323c90e46e1d330df3b5be162561c790,"Travel RN - Med/Surg - Evansville, IN - $2,254 per week - 01/06/25",d84c9f41fcd33541f54fe71d027470b8,"Travel RN - Med/Surg - Evansville, IN - $1,868 per week - 01/06/25",0.9987,28b1109e080e3d41e7aba982375903ab,"Travel RN - Med/Surg - Evansville, IN - $1,966 per week - 01/06/25",0.9953,ee8dc3c47242b0694a06fcec47cbc298,"Travel RN - ICU/Critical Care - Evansville, IN - $2,146 per week - 01/06/25",0.9938,0400fafcb3432486e609fc7fdac01842,"Travel RN - Stepdown - Asheville, NC - $1,926 per week - 01/05/25",0.9913,418c10a0b3357c9e2fe05fc9c037b171,"Travel RN - Med/Surg - Memphis, TN - $2,661 per week - 01/06/25",0.9904
8525d42da71d81e44e2469d7b3d5c006,"Myyjä, kesätyö, 16h/vko, JYSK Varkaus",fc78fca1bf19aed73202a41182fbaffa,"Myyjä, kesätyö, 10-15h/vko, JYSK Kauhajoki",1.0,92135763ed75429780100266540439cd,"Myyjä, kesätyö, 20h/vko, JYSK savonlinna",1.0,1729c6f19f9a75f0779eba855b4d5d3b,ZÁSTUPCE MANAŽERA PRODEJNY JYSK - Trutnov,0.6175,aee08a67ed21634c3c786860972f05a0,Üzletvezető - Győr,0.5732,32f68dbc107cfb689334ff78cdb596df,Advokát/koncipient/ka do týmu daňových litigací,0.5207
bd7b23208e40c755182cbe4a2472f7de,Delivery Driver,37e08f8e0d42646da454b2a2204402ae,Delivery Driver,0.9999,894150f0f300e35aaaab172c3d6e931d,Delivery Driver,0.9999,43971c1288539d4fcabe04074b012e7f,Delivery Driver,0.9999,262f85b0cce80fbec1faf9ac2878ee23,Delivery Driver,0.9999,c3a676de5c6d1922b1d4d674a912b3eb,Delivery Driver,0.9999
436fcd419ffb0addfa10aca158eb20e2,Physician Clinical Research-Oncology,11ab890279818f016d796632a8ddddbb,Physician Clinical Research-Oncology,0.9628,26efece39272f52fd2b8f4ec7586e0e4,Contract Medical Doctor,0.9609,61eac38ded1dfc6a7130ccc2dd793faf,Physician - OB/GYN,0.9556,3fb4dbc5e77d9f5f2b1ca03d941314b3,Medical Doctor ER,0.9297,67a0d173cc028efa4544d3f95d6fc9c2,Physician - Weekends only,0.9163
3e95a7312654379bafb18c12f785c485,Assistant Manager,3e95a7312654379bafb18c12f785c485,Assistant Manager,1.0,6e12f3f88210f2aab9934ab2689be640,Restaurant Manager - Quality of Life,0.9415,1648864d07659652a4047e0dc22c0abc,Assistant Manager,0.935,04804a5ce3a357ac718bb21e19dc92ce,Assistant Manager,0.9338,f6a680e8baa26667b12b8ed7a064e6dd,Assistant Manager,0.9338
2ad58c628b3535b8b1a47b9e1d8f84e1,Delivery Driver,b042627bb075128562996ed0b1efa9b6,Delivery Driver,0.9999,de6a3862ef4405dff64e31e83c7221e9,Delivery Driver,0.9999,66484110c5ad1b1ee6fb3f3cef398e75,Delivery Driver,0.9999,51987d96be9d2343d1874a04ec2bd647,Delivery Driver,0.9999,c7060ec4bd1856f81378f47c95e3e558,Delivery Driver,0.9999
3c1508321a98c6df6c3740c2834c649c,Physician Obstetrics and Gynecology,341dffe5ee4901a7a980bcb4fc7c0aef,Physician Colon and Rectal Surgery,0.9989,d1123e05c1457325e41a3bb3571c2483,Physician Colon and Rectal Surgery,0.9989,bbce354bd2db66f57af767e9126e8ca8,Physician Obstetrics and Gynecology,0.9872,5eab5d0f8ff9cbd463736ed4672f08db,Physician Hematology Oncology,0.9218,1463e9fef6597e6ba4116f4df1151ead,Physician Family Practice,0.9134
fdad26bc075e4ee5a82e698605a9ec50,"Remote Sales Consultant: Drive Results, Define Your Career",c99f5c19c88eaa9b50587972a5ffdc29,"Remote Sales Consultant: Drive Results, Define Your Career",1.0,6f9fb337932181cdd83abc5befe5717e,"Remote Sales Consultant: Drive Results, Define Your Career",1.0,a4a084cff0795d3207cdd606d490557c,"Remote Sales Consultant: Drive Results, Define Your Career",0.9986,e1f4463f8cf2e37a17b1810bc3dc6adc,"Remote Sales Consultant: Drive Results, Define Your Career",0.9986,57c471407b02a8e6e7484d3882fa3f6d,"Remote Sales Consultant: Drive Results, Define Your Career",0.9986
560146905002429f27c9e64178edcbab,Assistant Store Manager - Chico's,560146905002429f27c9e64178edcbab,Assistant Store Manager - Chico's,1.0,9d7f82eb0b110cdc769d96b2a4ab194c,Assistant Store Manager - Chico's,1.0,ff2493c0a23c0d4d2f5416b2455f0f92,Assistant Store Manager - Chico's,1.0,d8b180cef4e18a2d58b1d0046ba33115,Assistant Store Manager - Chico's,1.0,c179d8b6091716b09084398defd262c0,Assistant Store Manager - Chico's,1.0
bd9024fc53c06f50569105ca4c9ad813,Field Technician,c17f729c5e662613a972f3939cfee28b,Field Technician,1.0,41ab431d7bcf73349bee5bb13bb4ba51,Field Technician - /hr Starting Pay,1.0,bd9024fc53c06f50569105ca4c9ad813,Field Technician,1.0,8caa2c6d30434dee163fa64d42f1ea91,Cable Technician,1.0,aff1d8cd0441fa958ca698fff7ff7dd0,Maintenance Coordinator,0.8258
ed235c3b2f89699a2b6bcdbef284bb81,Nights and Weekends Homecare Registered Nurse (RN),24a12b6e8132feb4747843a86cab28fa,Pediatric Homecare Registered Nurse (RN),1.0,ed235c3b2f89699a2b6bcdbef284bb81,Nights and Weekends Homecare Registered Nurse (RN),1.0,5ad5cc7718168dc2f68fe8d39023acf8,Registered Nurse - Pediatric Home Care,1.0,feadc684f8eb4093955be76b014b37a4,Registered Nurse,1.0,1a8d5ac24d97d60f34e333715aa996bf,Registered Nurse - Pediatric Home Care,1.0
300f985fedd760ccf5ff45dfedcc847f,Travel Nurse RN - CVOR - per week,a2d4c3dfc5e04b61c3e6ffeb8f2a4203,Travel Nurse RN - CVOR - per week,0.9897,7b844dfb084b5570412f4ab17043cad1,Travel Nurse RN - CVICU - per week,0.9862,1af9712fa97d96988b37a6cdf0f2a9c8,Travel Nurse RN - CVOR - per week,0.983,d037bec087f52043368e67b771e3bf03,"Travel Nurse RN - Med Surg - $2,122 per week",0.9771,a1ad3a411d7028adefa37dcac80ff39e,Travel Nurse RN - Med Surg - per week,0.9771
a3d37baf8823787ebfc168c3b711e2e0,CDL-A Gravel Truck Driver,5a77402b79fb5ceff7eb2a31d6291094,Machinist $1000 Sign-On Bonus,0.9784,ae9645da6bdf87a1c183827650da997d,Machinist - GET $1000 SIGN-On BONUS Machinist - Get $1000 Sign-On Bonus!,0.9784,0ff85f5d4fd957c695f04fb94a177d44,Mechanic - Heavy Equipment,0.9784,8a5b12841842687743e85ec4415d1575,Paving Equipment Mechanic,0.9784,584595740f657f4893f3079168e46e50,Heavy Equipment Mechanic - Competitive Wages!,0.9784
b19e08057e10a531f184d8c77d4a4971,Team Member,154eba6b0a76ba966313f342ea402e17,Team Member,0.9936,4b3e7982c0fb6cc909a5b91cb531b42a,Team Member,0.9885,ea644f6416de533625c919443a4224e6,"Stillwater Team Member, Hours",0.9799,a8afed6cbe6628a6f8dd1787b1d3937b,Shift Leader,0.9243,0651ac827c240840debea1df600b8f9e,Shift Leader,0.9016
4ae4a8af92347429a059fd1a9165606d,Warehouse Tire Associate,d0f1d30d5619be336e4e83d13428bf51,Tire Service Technician - Lynnwood,0.8745,2f3f1f17c2527c826fe44464cbab4bf4,Warehouse Lead,0.8702,7e1d2c5b3d7c7935d0d8cf83a3da6601,Travel Heavy Duty Tire Technician,0.8548,7723face81806e25fda7238be3a4a9de,Travel Heavy Duty Tire Technician,0.8548,3b922997ee56d141a9dae2df5d9b81f3,Travel Heavy Duty Tire Technician,0.8548
ea6e66762151965ca8ab51942023668a,"LPN, Part Time",7b9c335891c745f47a7aafe5dd3661bd,LPN,0.9829,e27afcd5f43e3180875374aae0d2846f,LPN,0.9698,515661d5254da94ec2eb07c98fff0a43,"LPN, Part Time",0.962,918f2a7af7c9189614acb329ae347a53,"LPN, Part Time",0.9493,f7ca925871f48cf5725b914643ba5aa1,CNA (Part-time),0.909
0b1f8e594642ca6d9f642adda1928cee,CDL-A Truck Driver - Guaranteed Weekly Pay,cc3355cf435856392c829a7249da93de,CDL-A Truck Driver - Guaranteed Weekly Pay,1.0,b74b7554c4be3bbd1cde4dc7f3ab1f06,CDL-A Truck Driver - Guaranteed Weekly Pay,1.0,2c088794ba04607b23d42003779b8fd0,CDL-A Truck Driver - Guaranteed Weekly Pay,1.0,0b36215ceaa7668ebc6048d2b98cda7e,CDL-A Truck Driver - Guaranteed Weekly Pay,1.0,ccf1935cf46f80fe637b8b54c11aa639,CDL-A Truck Driver - Guaranteed Weekly Pay,1.0
fb53330ce741a445cdb2f7358c0b3a68,RN Home Care - Home Health,33fbbc38621e64eb4eda02d41ee1ea7d,Registered Nurse RN - Hospice,0.9837,2300eb21d6d715286ed17e8310bfca95,RN Home Care - Home Health,0.9833,fb2ad2434b0ce64628b4892e17bb7d3a,Registered Nurse (RN),0.918,ecd48332d7c3e95641b820c82e8c716a,RN Case Manager - Home Care - SE Metro,0.9062,758dda9c1c33ef98c054f7ee377cd811,Home Care Registered Nurse (RN) - Night Shifts - Sign-on Bonus,0.8998
fc38b0dd60a6c7ed08897be2c537a7d4,Travel Nurse RN - Telemetry - per week,c293810d6860388d4aabe79e7c7b0401,Registered Nurse Travel Telemetry Shift Nights,0.997,3cb52e8f3d98b390d2c62340308cbd2c,Travel Nurse RN - Telemetry - per week,0.9788,fd87c1b677df4c20d2a0263479fe4807,Travel Nurse RN - Telemetry - per week,0.9681,209f1d19e00ca3855645914389294455,Travel Nurse RN - Telemetry - per week,0.9572,81f5423790ef0df0f6641da0c233d391,Travel Nurse RN - Telemetry - per week,0.9572
de48ab3733a5fe0f8c1d2ad5fbfe3b4b,Registered Nurse,d434d5820f5eeb17a8c8b8b1572160a7,Hospice CNA,0.9227,9198ae0f26aceb567274c31e61601ab8,Hospice RN,0.8727,14729395a4312f72f7c45154fbdcf29f,Hospice Registered Nurse Case Manager,0.8466,ae7e2220f18629c0af570b91b6b16476,RN Manager - Earn up to $100k annually!,0.8458,a073745e5fc0146c089b59a7ee892027,Hospice RN Admissions Nurse,0.8369
5cd0562f085f7867d76420c894bbf461,Telesales Specialist,18ca006df445e931af9d956dcc40af30,Telesales Specialist,1.0,3a0112ae73cc4cc5390358ef47b72a08,Telesales Specialist,1.0,da9e77b6fb3aaca81f43e6f7ee800e3a,Telesales Specialist,1.0,9c943b6ef942a99d9f8ff63f9759feda,Telesales Specialist,1.0,011985261b8c0edf193e2b261b83aa74,Telesales Specialist,1.0
28fed3a1d3141c692f8ce183d99a6f0c,"Bell Service-Bellhop, Extra",9d3888abec089884c291cdc2ae4a366e,"Bell Service-Bellhop, Extra",1.0,28fed3a1d3141c692f8ce183d99a6f0c,"Bell Service-Bellhop, Extra",1.0,27a3c787dd277779bbc1bf9ddd41416a,Hotel Maintenance,0.9132,65d4e263d3653eeda027e093b8f6f34e,Room Attendant,0.7898,0dddd17a0ad72fc673773b2bda3302ef,Bellman/Valet,0.778
0a2cf7804b80665346ff0be12730831a,Senior Product Architect,c45dad7963b827c1a3ee57e8df196bda,"Senior GPU Architect, Profiling System",0.9006,db68c20a2e9fb045f9092e808b3d9983,Senior Site Reliability Engineer - AI Research Clusters,0.8872,0fd0f1c8bb52290168e7d4640ee1a90d,Senior Developer Technology Engineer - AI,0.8585,398b42987b6f13448ec3832adf85392d,Senior Power Architecture and Optimization Engineer,0.8462,271bfa4f83ae2bae0a2e3f290f29c1b2,Senior Performance Engineer - Deep Learning,0.819
c284e3fe92405994fc3e7a2edef4fb98,Travel Nurse RN - OR - Operating Room - per week,4f0f197c0af7ea3596b0ef478575fac0,"Travel Nurse RN - OR - Operating Room - $2,624 per week",0.9979,9772bc90b4ba5aefe69949ece8062cbe,Travel Nurse RN - OR - Operating Room - per week,0.9899,fb414cde0b65ea64430d805e6b11f81a,Travel Nurse RN - Med Surg - per week,0.9128,5301af2d464bcb552e2b2429a06ec8c1,Travel Nurse RN - Med Surg - per week,0.9113,837fad4665c388f431ceb5b0d84bd012,"Travel Nurse RN - Med Surg - $2,344 per week",0.9089
868554256cca9d41dd3136093e967f5a,"School Psychologist Devens, MA",a129571fd14f6d5e5dac7434e305360e,"School Psychologist (Part Time) Ottawa, KS",0.9998,71b7f77ecdd0ca49061f94475f87f1ed,"School Psychologist (Part Time) Lake Jackson, TX",0.9997,bd7f84b20970a1a0cc4a9cd63bbb6855,"School Psychologist Rochester, NH",0.9995,d20e547b0385d455f334601ce65dc4e2,School Psychologist,0.9391,9704a3d4b105aa0b2ad7b70520bee845,Hiring School Psychologist for School Year,0.9378
9f79304927a83e1e8ba0040e11726c09,Caregiver - Windrose Group Home (Full Time),3249c53013dd863142552eb7b22cdb95,Caregiver - Windrose Group Home (Full Time),0.9997,2554f7425c4c3641727e3fa474dcd730,Sevita Caregiver - Windrose Group Home (Full Time),0.9996,e7453b024250152527627a80572d85ad,Caregiver - Windrose Group Home (Full Time),0.9996,54a34d87925ded5bfd0110c7ded349ae,Caregiver / Direct Support Professional,0.936,ec92ed8bec841f97228f006c0dd51abf,"Caregiver - Club House Group Home (Part Time) - Tucson, AZ",0.9353
89af1059df854232db3420f380eccf34,PROGRAM ANALYST,fae0dc442ee88d2fd2ed2a9bd082990a,EMERGENCY MANAGEMENT SPECIALIST,0.8643,77e6569bb3b3d404fcd1faefcec2e893,GENERAL ENGINEER,0.8566,b8866c81339a5903bef56123ef445f59,Military Deception Strategic Planning Analyst,0.8228,b889ef6c42c412b60b34f910e91154fe,"Acquisition Manager, Senior",0.8102,93b4ac003c4bf8db2735cb73e0955c30,AQQ - Senior Acquisition Program Analyst - Secret,0.8067
d2ff0c2f613adad6592f3efe852c7516,Dairy Queen Assistant Manager,d007e69e90f76056b1c336736334c568,Assistant Front End Manager,0.9069,ab92a8e57c09827d911c77f2a93cecc3,Sales & Merch Associate,0.8668,fde5502be1280884f0aab857574139a7,Sales Specialist,0.8624,a66f7f919f12f8546281ad79eec9cce5,Sales Associate,0.8496,372a56679632b22e3995979d986b46cd,Part-time Sales Associate,0.8478
91e33ceb211616c759a82ac976fbf0c0,Paralegal,8977366be1f1e86d06d2c40d52118c8a,Paralegal,0.9982,f6fb670f790859c9914a5cd1a8397cf8,Billing Clerk,0.9482,824b73544e735ad7c7a3e4ced6493163,Office Manager,0.9159,92825b374d7ac96fb59ad1524fd0e9d3,Bilingual Entry Level Position $70K Starting Salary,0.8725,02900211c55122801d16cb9c656f1d34,Legal Assistant,0.8506
277aab664e86113849cf567d9ac63e0d,Team Member,277aab664e86113849cf567d9ac63e0d,Team Member,1.0,066eb603ca061996505902222b929d91,General Manager,0.8978,57c2413870bd3b626e17930cf0838522,Shift Manager,0.8968,e6a32ebff33b182021ec7eb9ade9fcbc,Crew Member,0.8342,49c21cb1e7d17cf43b591be88aeb672b,Assistant General Manager,0.825
3028f50e1304136a61f0965aecdfe8df,Account Executive,065785439483ff461186f97ad7bc7101,Account Executive,1.0,7a772f0376e33f66a87109aec94700d5,Account Executive,1.0,7109e0afbca780c6aa90216946e91a4d,Account Executive,1.0,d404293e021b1f2dc93583fb63987bce,Account Executive,1.0,3028f50e1304136a61f0965aecdfe8df,Account Executive,1.0
c9a2cc4075722ebdf171bb400e8173fb,Certified Nursing Assistant (CNA) NIGHTS,24dad9b8f942ddee02ee3291b51dd414,Certified Nursing Assistant (CNA)-WOW,0.9788,60b43d94aa49c08aa3f35ab9ba0b9485,Certified Nursing Assistant (CNA),0.973,c9441733be4892de57d2bc4f4546accd,Receptionist,0.9473,4474676c003937f5d56e54880e84011e,Staff Development Coordinator RN,0.9429,f7ca925871f48cf5725b914643ba5aa1,CNA (Part-time),0.8306
