Job ID 1,Job ID 2,Similarity Score
27bbcdf4bf90f3be5461731624a67997,661a150392d3503e4b98a71d885f6fa1,1.0
04d949d7995868b8aa3561587c457cd1,7ff20f0bbd8c5771957b96ce603784f5,1.0
6157ff24af4a907eaeb01e13a02ca8d6,8b1c62c67c852cb671430045226d022b,1.0
838d5ff8372c33389c6ac2f089c84fcc,ee78a81f485efe3b7cc5429ebf08e70d,1.0
7dd8cd385925f7352a7aaf1eb84bd13d,f32cd1e620ccb6ad061e79cc0ac3b3b5,1.0
8e2e979858cbb10b72024aa4282b2cb6,c6dd58bcea6a32aac678bf894cfb81ea,1.0
03b065cb3410390fde053d158f55ed25,0a94f34ae16a2759a10d0c7706dea6b5,1.0
459ff295c894571e5260d361d22117a0,974d5d2faec7d1df4bc4187c99a691a0,1.0
adc7527004455cbb16071edb925e8684,d928b6da418d11bfd11937928080ddfb,1.0
50bfc8abfd4cb135a211d7b66e8e5ea3,849971c6ac94bead7a6ab054238089c5,1.0
0cb80d6001bfdff2e9671816f6347938,b1dd5588db15df6bc96a2d524e975e9a,1.0
8d31a0763a7180e8f7465c359ffe60c3,efb3d0be8f18dcfab73ee558431b3336,1.0
41a823101dcc0305c8d20a235fefcfc1,55f3d09519831e1f41628d1eb8aff642,1.0
54675cf697f08491bb0cb4389aba0797,cff90565cac7aef4b544a71d340d1c3f,1.0
02e33a21ed1dfbaa8ec472cfed19c0de,d0e7a079db8491e004ee498aa988cd4c,1.0
bfce8d3a56bf96b601e96025e30192da,c864fb65feb052579eacba34e3eb1cdf,1.0
068f145368b9943c33823b359c1f2703,42fcab56854ad26b9bcd11cb145451f1,1.0
d59218a18dfcf8b28bc9409a9de45818,f6332e8a6112453f2d3c070d292d12ac,1.0
15708f342d79b74e937b382bdc75e641,50e800fc0d51db9625ee6961eac8d65e,1.0
554e347ef315c4c27e776391dc5d5808,9e8fcf8873fa9346cd9014f6c45320c5,1.0
8c492fe4814b6216225b0370b0075da6,dfe27989fe14bbb7d92843abf8d979cc,1.0
39ab97a5f28a2d982b71e91e02fabbb6,444de28facd39014d09587b9b252572e,1.0
273884a74c449ead51a448b1d56b5f22,41878883a9ae7c8bbfa0b14de56fe478,1.0
2f7436e6312a2376d1a7aa41b0cd5d09,f8f10f41bab6cc8692cb81b134b9a22b,1.0
25c3895861fca5d29ae644fa3927be9b,846cb794f03170466ef603791397824c,1.0
601fffe0be4eb8d41e336f3fe84d50af,ceaa2160d521233fb360942c2da5bde4,1.0
c8f77c14219f7601edcd0108a924e430,e80e2a3247cf474c310772e26b7d400f,1.0
9711ce7afa0875d8bf2fbb01fff643ee,d9fe97dfcde144d69276249052364245,1.0
61ac79caa3a91d11d9a505537fd88e3a,9f7a1080e7b851f66ecbc1422bce79f5,1.0
e38457648b07bd8bed641b8292a6e84a,f50072727bf92347bf10feda5ff3d6a8,1.0
9dc9e22537623f141fd3186a61ab471a,f5cd0026bd5978029ce61d22eeaf75c8,1.0
8978224790605e1753ed1428d05dd10f,e0bc67cff3c6667de131de8010ea9d7a,1.0
422c48621ec067a3be532d12da0fb85d,6aa1573710462102dc325f90fa3933a8,1.0
a8484f4c94384e051169d1b9b38dd01e,c6cd950612b243c73c87c50026a77dd7,1.0
5b0ede638374feb230e51383e3125c27,a8433c167e605a05814a374d835081c9,1.0
5feb7bea187a138ab8ddb3f27b1053e2,d2f9e76bb33b3e0b1abe2ec282f0ed66,1.0
8852c9f64b03a080f39995f6d96cbb78,b3bd7dc2fae52e122a601be1d38bf7f5,1.0
a1db5fcee01e76568088637c7ba5132d,b35f244dbbbbdac125ee9c465648eafc,1.0
74444fa1a235b54cfa0045e5ef1d82ca,ec475c379308d13077382877dbfd6e41,1.0
9830aaf658ebff7f8e2874f04d7904ae,cc7b344b4e873d385b007ce12c0d8b38,1.0
2ccbb0cb1be711365f1fd956aa2a6ba1,399a84ac3e64ec2407dd94e0939e209b,1.0
0c11c0496cb794bb9a8e5454483cb60b,1cdeeb31ff77a81a1260807b5a1957cb,1.0
59a2534229e9318904935f65ce94ae6d,b821aee01718b86838624b8d1e2e4e05,1.0
060486a454601e68494dcfa182ef8860,db7f0fe8d78f6446bfe6dba3b5bb3cfe,1.0
4d9d49c9546c8f654dfb1d4331cb97bb,d96a73d82b8510b419feb352516075e3,1.0
5d8f3048c0fa360ba2c97f66a1ee0597,c9b5d46f75352d372e86a7ce24f8b3f2,1.0
7e2e8f435e041ef32cf7d690c552e210,acb2850b9cb09f981f302a6b62a180cb,1.0
0f7b052ee59bc42cd9b31e23f4e54872,38ff57272b3173b258d42ad1a91f04ea,1.0
3bf466dcb4e3a2393ded0b30f8e9542f,777460a078262438909b572922db4916,1.0
3fbebf2177e0a2cce888f221298a0e7e,6a1db924d088e911a8f6b5e6fc903e66,1.0
705b91e41e458d4e042ba7dee2846271,b24ac1d44729f03429c8a1436a103aa1,1.0
9b29ce60f14f6aeb6ac57b7ba3cc9622,bd9c86b605574e7ec7f777b1c428fa9c,1.0
a427faa2154d23a82d8bf5f99cc2dc3f,d0ad91cb37b801546b4a75cc64763a2c,1.0
374d642ee068b3709211554a316f10d6,8e9501795424f6a7f35700c56f4b5bda,1.0
83ee7d4fe12078a587dd6bf73372f07c,bea724f7d18a20685e5b52d78b686cb9,1.0
c11aafde260de9b8887c5a76eb680bcc,e7f7ab97b18a2492f1a0bc2414cb343b,1.0
e803df8b0154e9576c2fe759d41f1078,ff5dcb3059d3928004b40c7f897f4b41,1.0
75306ad509bd7f3dccc3d3398ccf8201,b4fcd3632e1b3d3b54c791e26054961b,1.0
76a8ed6b3458f9b496d783f11b3cd988,838d5ff8372c33389c6ac2f089c84fcc,1.0
8a3def93c8a35a94bc9281c7dac2e1d1,90a96a3e68c1998d80be0cf6c619ddac,1.0
63672686acd30bc80cb92cb0ffb08c84,ac63fbec0c98e5e7825a3ff14f74d83e,1.0
e1362af792fd8154db267f32dd827522,faeda8f93a4f8b4ad5f43aeddb337540,1.0
054d1f7b94fed9f0e99cd88900e77d37,560146905002429f27c9e64178edcbab,1.0
27e3d72291372cf1ebf94f7c578d8da7,e954aa23f55de77182eedea73cfdf517,1.0
456dc299ddd12d5c0d02603fd5708a5a,da38f8243b27a19e7ba1a7b09172c146,1.0
3d3328fd83d041fcdf9990889dbd9bcf,66246f9602b05ba245c4ec963480153d,1.0
674f54d46d4adec0ee1f353e9b4b91b9,f7f54ba9530c6cf68b43a238853ff163,1.0
560146905002429f27c9e64178edcbab,acbf56a607e8fa7116a51f40506ba33f,1.0
63ce3dbe049e3705a85b4b2fe39f0528,bab8c1030d3fbca7e80357dab1ccf928,1.0
4804af20ef417a289e12cd7cd22d14fc,a74a9afb439850e24c81042049e3b251,1.0
5697ad320cfa0b5f0c7d4fd9a0f73f37,7dcbbe27a72da63045672cb70e906ee4,1.0
2bf989626e5f95c95cac81a203301724,d9c6d9e9ea1d898edcf350feee260c6f,1.0
3877c91e6c10dc43ef3ccbf14fedb8c1,c6ecb9f78769a86273b9964fea71fbbf,1.0
523f1b0862110f521d9ea64492f71b62,bfce8d3a56bf96b601e96025e30192da,1.0
1982287fe82fe19f6c8e5ad087a3af3f,a2de92606ba4f32ff4fcc9741a51ddf9,1.0
6a49481992a5966b2916b1406c18672a,eaa60415003a22695bc70e635b67667c,1.0
94187052a41a1c90c2c4c350f8fbd16f,bdab74453abceb5b754fcc9a745231ad,1.0
1e5db38560687dd22629af2ef1727a83,41f5f36c8251fb172d0c5bc20005dc85,1.0
5de8742c5b4c91268410708aca9769ca,c6dd58bcea6a32aac678bf894cfb81ea,1.0
09ff870151b54f07b4964cab6c66cad3,97596320b3d3683495931ca0a2f5fdaf,1.0
70e5a5ba4926763ec4071f8dbc24cd12,e1c98d2da01ac64e9d69d8605510efa4,1.0
353100f63d3886dca1689ab30c4fc3db,6db8b8da56b2d050896f88831144a117,1.0
b754fb9d02240534733d9d9831cc252d,dcdda5854c2ed439412373da6e5f66d4,1.0
66ad3ee6cbe35bd3a495c9e484871b44,ea152c016ac56ed6d5616b940dbf4886,1.0
2ce611a5c44dbc41c24e26a4f063d12b,673c19fae6f99e18428fe70776b2d543,1.0
3a02e9ba138e47a42cf5a0aee6e37de3,8eb7ef9935246e88499d7bf72399b3ce,1.0
083157d445140717852824bc40e523f8,ec48c93b91c34ecbeeba4a12ebe75a68,1.0
3f65a039b292ebebf8b5dbe64b5ac338,f1f13e61aa11b1d1817135192aaf190d,1.0
76178a233a3d9780b677d46d02e61a0d,bcb317400da3b53f2f38d6cd8bfa7d01,1.0
1bdb2664cbe62e46d814fce191444ce1,d0719ac2fe6874c8447a713274661b4e,1.0
363c63ff69e46d70629e09d82d1f3cc8,d6e5077330a2033a4e838c81678dbac2,1.0
26e667e0529f2e9364a5f9915317f622,d323818c9e51680cdb366dd6502819c6,1.0
17a4e322fc22a3b723f57d8d882724f1,920e6b60a4d69a4ce8e630a6bad9196b,1.0
287da513b2ecb871aab0cf6487d0a74d,a8c0933e01befe76dafca0b82397d726,1.0
0499238173bfba55843b59cefc075f0b,806c88cd9d968770bef2871dac8c1a4b,1.0
1d6171b8445ab4f6aaa9685114470195,aeadacfebff1689b6c8acb0eea95d8a6,1.0
ee8a73fa4783d19d5ec1d337e1b9dbf8,f822ce34de5bcf10f514d7ba475cc409,1.0
27b43cefa922fd4d8d47aa764f9e915d,2f6d14a71e651eab3944aac4879366e6,1.0
3b41748bf1d060e3effbc26fb867d6a9,83f008ce714639b7db35b0081dad1b71,1.0
02eff727f6948f36729e50ef65c2fe4d,2bef8ac4db4308f9cc17abf2b1281aab,1.0
032c21a3c6d7c8ea10c73db6cccc3f69,bc3c923d88bf104d18a9c25f3e9f6ab2,1.0
2098e15151c6e88e8587b8c9e748e17f,58eea3e652a3a22bd74bb0b84ac861c0,1.0
1ea473532c8a9881be8ce043d5b135a5,a617e3f4fae0ae23bbc71202fe3ff384,1.0
88ff1e6c8dc1095e68fe1127f81d7767,9924acdabc63d2acf590cde48bdec30c,1.0
4abb758de9f7c7ace03bd9ea09d865ff,54b41b091977e087d160cf72cd179c48,1.0
96970b368267d15c56d08ff31004ab8b,d5efdbc20753270f87fa254c459a82b6,1.0
25c7bc67dfc3d57872da5fac63961308,dd56375bb0384b77620d592a504637ae,1.0
5e19538ddad61bcf47c559384b172e1e,97afe0175614507c58225662b38f5a17,1.0
d8b5083356411c2dacb0ecdba7033b88,ec605dab7d425a44e098221609f6c491,1.0
0a9d5f85c8fd2e8fb35fe884bbbbbae6,cfffc48848d92da88da6f344bd9e4716,1.0
9157f96a65481e97eec88aa36c47b9b0,d455eb3b129d3d3268f9a5cca63ad6ae,1.0
a0a56f033c7c3661b6a03d74c6d5ac6b,e8c02c4aaf5d596b695b05265b5b7cea,1.0
4c904a858ce4dd7a6d5c8d55ed29aea2,84929f2e18073114e1c54d016b06abeb,1.0
212c2b28baaab7b0927966d7afda7f4f,ad6262f445063c23780e3ba6b796be2e,1.0
049e4f46d1cc2bc90401675b0226345b,42a34f777fd5f3a01116542a8c8c54f1,1.0
4899bd333fc8b8dedad7c90579a0898f,ff0cbcc473eb5256fbc9a1dfbac34a8c,1.0
73382b81fd0236fbe96b368cad47662e,95b63b0a5f70edfd28b66f01f1dd7251,1.0
26a6fcd7d3d0434ccffae5f562158887,b2c8958cdca13ec8804e93569d359214,1.0
5788d159fed9cf7cd0e75f0cb71ccfb5,9a4cfea37b7a827c9129e746c91c3a86,1.0
4ebdf27c9304289db84c780f7dc7f7d0,73e0d3e1d9e63ac3d2f057156760372c,1.0
622a8624ed80b1f9608f40127ed49924,be3a24acfa264cef705b4391775324cc,1.0
65a9053ba01a6481015c88161d29ebac,70f94910b6cc8176b2e8095c4c21d0dd,1.0
45613b023da6d91887f2d71b733a3988,63ce3dbe049e3705a85b4b2fe39f0528,1.0
32794104fcb4e2b6b597997a27e8c6ee,e5520898ecf40fad29e1d2c6c53298fc,1.0
c30e5333ac68dbf760837df5425e671c,d23cae6f6f09070496266cdb802681d2,1.0
8f7de5fa8b7376f5526ee30adc0ca351,c923f774d216ae311f863153b13e24e0,1.0
b8bd187005419063fd432367dc901eee,dcdfdf43e6e980ba523c1ec1c6a7bbb3,1.0
72a6891c17828d5f8014b4b061352ac2,bd8e68eef585e76be2b847fe852fa18c,1.0
00c346e934d8a399276a0d83461644e3,f4bba4a909e6a8a336901ad33950b624,1.0
6d8ed26d8d857aae4c5d93c6817e2b82,ab575d208987a829d71e3d49f650ee45,1.0
2ef600ccc2383d6bcb783b9603930cf3,7a9ec0481324b333943084e5859b6a75,1.0
45e0521990305f137189c0b11fae5d0c,5f0c7298d87fe3616ff81792e56964d8,1.0
1d8c48d9f22bbfce31d335632dac4d3e,daaeadb38a7b39826fe0c8fa3fd3620d,1.0
26fef32731e9f22fa849f59d88f8f3b0,27dd80a0f24d63aba5b579496e11d687,1.0
79e999045cd58f05c13c484a83d2e268,8ef7d85f02c6c87291f37d45f5b021fa,1.0
06856ac2cfbd97c423e6f372b44a3669,8135caf70675b216c4cadff3d7c9319f,1.0
bea3711dc2fb188877f020a0c8a01316,ffd05ef69b2e45cf675b357f069917dc,1.0
119350328c77497b7cc9dc0caad638e1,515e88f213d1a9d8f9b98defa8b43612,1.0
3f3986e430f6dcb5055ae31cd5d30d0c,b7d6fd35be772f7efd156be71ca6f2e5,1.0
770c94d9fb269db656979e6a645f719b,e1c98d2da01ac64e9d69d8605510efa4,1.0
2db1cf1c3d5873ebf5f9ea6771d4f06b,f1088ed513d6233b0fc130b289e864c4,1.0
22106ff910396f160144f214fdccdb13,dbd6356e8fbca633cc076c1b2a2e68fd,1.0
0338cd872dd4ebfb8eec30b8685a1996,b59e1cf8042330303235e522b1d1e992,1.0
63ce3dbe049e3705a85b4b2fe39f0528,998986cda460ac462a973857e4e2da90,1.0
7d5f14554019162dbc87e4cc474b5b9b,a779e6835b3e8bbc673c8ecc6e9038f5,1.0
2b4f94baeb0253dc466d6e95416a2925,7732460e062de56757782d570921d5b8,1.0
406f033d110c151ce39dbfd0ecd17ce9,66f84244c2d31bea377aaf980d17e827,1.0
76178a233a3d9780b677d46d02e61a0d,bc58be2c6daf4daf31e9b2f133d75015,1.0
b3751f31bc79ae37dde9990f4a28b536,c127871ee903e1511f967ab9aad7eb4b,1.0
70778a1cad4ac269418029360dc71174,b9abfc89e49d2b8e4f517fc93cee0daf,1.0
a9a5bbd3bf58830e2fa55f5bf82551b0,ad78613008a03c3e45daec449f903b64,1.0
b8e52a17f3aac658ff3f774ebf836593,e849b52079a3ba8168ccb31fdc5407df,1.0
2081f393762641d8f23dd0110d172a48,9ef326f84c8c7c97f14c0dc8b10dd55c,1.0
eaea8867324977f8bcbf5c97b475b296,f6195c3560ddb2d28eae47bed548506d,1.0
27282a4fc757ebc50f495c2be7d35233,470ba512f7d65006fd4986eff908ef5f,1.0
063cb6e66ad0711ef1bcf72ee2b35269,09a7df1472dee5a3d10196c2e359cd13,1.0
7ecfa347e98aa6a1a51286d4b5707575,86f46ce92858e98f51d53f68a4039a7a,1.0
019b35166d10e6cf031c771b6057164e,24975ecd03338283afb21757207c80ca,1.0
449c8e10c97f0cc8648b5fc67640f17d,c902236e9731e019c3b1c01430bd82ac,1.0
60f2492f34606153ed0aa1ca4a028ce3,e5438161417ec639a71598c2e6a90dc7,1.0
7e9c28d45e643460b0b5143e67c1728e,813cc85def250242d2dfc870cd6185f2,1.0
54f17e72bba96dc4481da69d741024ed,dd956b4984997eb69290b7f1e6a0feb8,1.0
505dc3bfcac1688af9d823bea154aecc,6ef8d35a589e07a6b2490a6697807eda,1.0
40b07ecfd5e3172d540e27e6b8b7daec,4649cc6144c4e26fe17a7fe27611b86e,1.0
5368e4e9482104c1ff043d1fd99a76d4,cfd24f8bbf1b94435d8591748773f6ac,1.0
174a8485392c48835f64d81d9540ef92,b3dd419e4e0560c4524c814e9a7c7686,1.0
4804af20ef417a289e12cd7cd22d14fc,924d5af75a85ce07856bf1f43bde6a42,1.0
f801f05e1472d2ceb9d815c1ed1ffcb4,fc4c91fb996963a8dd69911c8f830657,1.0
293b9f88755138677fff34f528c96fc2,dc147ff849f64f41edde16dfd66b8510,1.0
2489a4b912f3d5a88cc6782b47205f53,fecd88dc725feb2e501d8b3af8b89faf,1.0
18fafe0f7a0dc88e4bf007dc68431b07,390c1006bdf0be1efe78f765e18d3da5,1.0
4b8d08198262e7c974eac4883189fd98,daf8347a8ec88ca5bb596f67600bfa57,1.0
c10df66a87285c8131decad22e33bf10,f01d0209a554b5e3e77a6c495dcf5c6c,1.0
781366ecbde546a67d7bc0e83e6c394d,fbcf594d1136d0a74e7013a77bc352aa,1.0
4bfaf7a75f1543b08570bd480fd586e0,d17cb5bec8829255148efda473a85548,1.0
2db3274bde93aa000b013cb53c252a22,cfffc48848d92da88da6f344bd9e4716,1.0
ef89dc2bf953d9aa688d3ca1cc5ccfc7,f1af5de9a52570d0c65a1e4f9fef2841,1.0
471197c2ded96c4d13fd2dee88646953,fab921f136be8ade08a71e1ef8fed412,1.0
34e01dddff46c9482582ae83d2d54b9b,593a565937a17e426e4b5b6bb3f60cff,1.0
ae945f01d06bbd925f8bbdb0575baa16,b87ec34e093cc5fcfd160d81a66b6108,1.0
57b4d8dc8dd3a3b27284ce765c9c49f8,a142a4b3962302037adeda29d3c8b8f3,1.0
846cb794f03170466ef603791397824c,b7dd724ded035e07afa3397dfc5e52bc,1.0
58b2fe0a119a5f5156fed12caab486f5,68726e1f6bf9c682530e71788c12c55e,1.0
